rows,columns,msr,row_coverage,column_coverage
48,95,16513.18314510234,"[  99  100  101  102  266  355  430  431  432  600  644  702  703  726
  727  728  729  730  731  732  733  756  757  758  759  760  761  898
  899  976  977 1277 1302 1303 1409 2198 2810 2811 2812 2813 3015 3693
 3777 3814 3815 3816 3817 4025]","[ 0  1  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95]"
60,95,727281980.1019721,"[  73  102  136  227  266  295  324  355  401  432  494  532  568  600
  644  671  703  733  761  830  867  899  977 1030 1098 1277 1303 1360
 1409 1628 1716 1826 1873 1954 1991 2034 2063 2093 2144 2198 2250 2280
 2486 2748 2813 3015 3110 3361 3426 3474 3605 3659 3693 3727 3777 3817
 3848 3880 3999 4025]","[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95]"
60,95,727281980.1019721,"[  73  102  136  227  266  295  324  355  401  432  494  532  568  600
  644  671  703  733  761  830  867  899  977 1030 1098 1277 1303 1360
 1409 1628 1716 1826 1873 1954 1991 2034 2063 2093 2144 2198 2250 2280
 2486 2748 2813 3015 3110 3361 3426 3474 3605 3659 3693 3727 3777 3817
 3848 3880 3999 4025]","[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95]"
60,95,727281980.1019721,"[  73  102  136  227  266  295  324  355  401  432  494  532  568  600
  644  671  703  733  761  830  867  899  977 1030 1098 1277 1303 1360
 1409 1628 1716 1826 1873 1954 1991 2034 2063 2093 2144 2198 2250 2280
 2486 2748 2813 3015 3110 3361 3426 3474 3605 3659 3693 3727 3777 3817
 3848 3880 3999 4025]","[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95]"
60,95,727281980.1019721,"[  73  102  136  227  266  295  324  355  401  432  494  532  568  600
  644  671  703  733  761  830  867  899  977 1030 1098 1277 1303 1360
 1409 1628 1716 1826 1873 1954 1991 2034 2063 2093 2144 2198 2250 2280
 2486 2748 2813 3015 3110 3361 3426 3474 3605 3659 3693 3727 3777 3817
 3848 3880 3999 4025]","[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95]"
60,95,727281980.1019721,"[  73  102  136  227  266  295  324  355  401  432  494  532  568  600
  644  671  703  733  761  830  867  899  977 1030 1098 1277 1303 1360
 1409 1628 1716 1826 1873 1954 1991 2034 2063 2093 2144 2198 2250 2280
 2486 2748 2813 3015 3110 3361 3426 3474 3605 3659 3693 3727 3777 3817
 3848 3880 3999 4025]","[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95]"
60,95,727281980.1019721,"[  73  102  136  227  266  295  324  355  401  432  494  532  568  600
  644  671  703  733  761  830  867  899  977 1030 1098 1277 1303 1360
 1409 1628 1716 1826 1873 1954 1991 2034 2063 2093 2144 2198 2250 2280
 2486 2748 2813 3015 3110 3361 3426 3474 3605 3659 3693 3727 3777 3817
 3848 3880 3999 4025]","[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95]"
60,95,727281980.1019721,"[  73  102  136  227  266  295  324  355  401  432  494  532  568  600
  644  671  703  733  761  830  867  899  977 1030 1098 1277 1303 1360
 1409 1628 1716 1826 1873 1954 1991 2034 2063 2093 2144 2198 2250 2280
 2486 2748 2813 3015 3110 3361 3426 3474 3605 3659 3693 3727 3777 3817
 3848 3880 3999 4025]","[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72
 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95]"
60,95,730928447.9195821,"[  73  102  136  227  266  295  324  355  401  432  494  532  568  600
  644  671  703  733  761  830  867  899  977 1030 1098 1277 1303 1360
 1409 1628 1716 1826 1873 1954 1991 2034 2063 2093 2144 2198 2250 2280
 2486 2748 2813 3015 3110 3361 3426 3474 3605 3659 3693 3727 3777 3817
 3848 3880 3999 4025]","[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71
 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94]"
60,95,730928447.9195821,"[  73  102  136  227  266  295  324  355  401  432  494  532  568  600
  644  671  703  733  761  830  867  899  977 1030 1098 1277 1303 1360
 1409 1628 1716 1826 1873 1954 1991 2034 2063 2093 2144 2198 2250 2280
 2486 2748 2813 3015 3110 3361 3426 3474 3605 3659 3693 3727 3777 3817
 3848 3880 3999 4025]","[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71
 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94]"
